2022-12-03 13:58:58 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-12-03 13:58:58 0 [Note] InnoDB: Uses event mutexes
2022-12-03 13:58:58 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-12-03 13:58:58 0 [Note] InnoDB: Number of pools: 1
2022-12-03 13:58:58 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 373825 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 373825 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 559062 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 559062 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 374020 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 374020 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 559117 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 559117 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 559156 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=328] log sequence number 559156 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 559200 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 559200 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=193] log sequence number 559244 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 559244 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 380219 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 380219 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=195] log sequence number 380263 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=332] log sequence number 380263 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=196] log sequence number 380307 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=333] log sequence number 380307 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=197] log sequence number 380351 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 380351 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=198] log sequence number 380395 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=335] log sequence number 380395 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=199] log sequence number 380455 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=336] log sequence number 380455 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=200] log sequence number 380499 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=337] log sequence number 380499 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=201] log sequence number 380543 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=338] log sequence number 380543 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=202] log sequence number 387145 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=339] log sequence number 387145 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=203] log sequence number 387189 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=340] log sequence number 387189 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=204] log sequence number 387233 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=341] log sequence number 387233 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=205] log sequence number 387277 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=342] log sequence number 387277 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=206] log sequence number 387321 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=343] log sequence number 387321 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=207] log sequence number 387365 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=344] log sequence number 387365 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=208] log sequence number 387409 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=345] log sequence number 387409 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=209] log sequence number 387453 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=346] log sequence number 387453 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=210] log sequence number 374824 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=347] log sequence number 374824 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=211] log sequence number 374868 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=348] log sequence number 374868 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=212] log sequence number 387497 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=349] log sequence number 387497 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=213] log sequence number 329923 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=350] log sequence number 329923 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=214] log sequence number 329967 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 329967 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=215] log sequence number 330011 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=352] log sequence number 330011 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=216] log sequence number 330055 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=353] log sequence number 330055 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=217] log sequence number 330099 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=354] log sequence number 330099 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=218] log sequence number 374912 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=355] log sequence number 374912 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=219] log sequence number 303056 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=356] log sequence number 303056 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=220] log sequence number 303116 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=357] log sequence number 303116 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=221] log sequence number 303160 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=358] log sequence number 303160 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=222] log sequence number 303204 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=359] log sequence number 303204 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=223] log sequence number 303248 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 303248 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=224] log sequence number 374956 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=361] log sequence number 374956 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=225] log sequence number 375000 is in the future! Current system log sequence number 300306.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-12-03 13:58:58 0 [ERROR] InnoDB: Page [page id: space=0, page number=362] log sequence number 375000 is in the future! Current system log sequence number 300306.
